date,code,name,unit_raw,unit,qty,qty_kg,source,sheet,cell,pl_I,pl_II,pl_III,pl_IV,pl_II_chot,pl_III_chot,appendices,appendices_chot
2026-06-16,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-17,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-18,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-19,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-20,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-21,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-22,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-23,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-24,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-25,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-26,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-27,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-28,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-29,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-06-30,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-01,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-02,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-03,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-04,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-05,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-06,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-07,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-08,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-09,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-10,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-11,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-12,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-13,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-14,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-15,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-16,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-17,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-18,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-19,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-20,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-21,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-22,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-23,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-24,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-25,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-26,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-27,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-28,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-29,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-30,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-07-31,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-01,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-02,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-03,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-04,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-05,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-06,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-07,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-08,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-09,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-10,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-11,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-12,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-13,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-14,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-15,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-16,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-17,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-18,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-19,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-20,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-21,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-22,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-23,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-24,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-25,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-26,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-27,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-28,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-29,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-30,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-08-31,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-01,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-02,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-03,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-04,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-05,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-06,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-07,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-08,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-09-09,CH-06-148,212:001:10002-1.5K Natural Wood Putty D82TN0202-001.50K9L (12:01:1002),,kg,0.0,0.0,mo_phong,,,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-04-08,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,18.0,18.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-09,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,17.0,17.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-10,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,21.0,21.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-11,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,21.0,21.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-12,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,21.0,21.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-13,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-14,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-15,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-16,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-17,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-18,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-19,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,13.0,13.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-20,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,13.0,13.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-21,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,12.0,12.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-22,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,12.0,12.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-23,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,13.0,13.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-24,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,13.0,13.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-25,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,13.0,13.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-26,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-27,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,15.0,15.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-28,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,18.0,18.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-29,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-04-30,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-01,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-02,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-03,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-04,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,19.0,19.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-05,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,19.0,19.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-06,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,19.0,19.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-07,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,19.0,19.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-08,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,19.0,19.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-09,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-10,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,24.0,24.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-11,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,24.0,24.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-12,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-13,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-14,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,26.0,26.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-15,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,26.0,26.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-16,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-17,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-18,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-19,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-20,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,29.0,29.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-21,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-22,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-23,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,28.0,28.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-24,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-25,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,23.0,23.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-26,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,23.0,23.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-27,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,23.0,23.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-28,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,26.0,26.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-29,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,28.0,28.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-30,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,28.0,28.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-05-31,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,28.0,28.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-01,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,29.0,29.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-02,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,29.0,29.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-03,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,29.0,29.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-04,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,29.0,29.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-05,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,28.0,28.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-06,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-07,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-08,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,27.0,27.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-09,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-10,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-11,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,21.0,21.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-12,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,23.0,23.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
2026-06-13,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,25.0,25.0,mo_phong,,,True,False,True,False,False,True,"I,III","I,III"
